X,Y,OBJECTID,ID,NAME,TYPE,MODE_TYPE,CITY,STATE,FIPS,ZIP,ZIP2,PARCEL,LATITUDE,LONGITUDE,GEOSOURCE,CREATEDATE,CREATOR,MODDATE,ASSOC
-90.18959999955959,38.671059999873343,2976,683,LANGE-STEGMANN COMPANY-ST. LOIUS-MO,RAIL,RAIL & TRUCK,ST. LOIUS,MO,29,63147, ,0,38.67106,-90.1896,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-90.20806999960493,38.767869999757309,2977,684,ATCI WAREHOUSE-ST. LOUIS-MO,RAIL,RAIL & TRUCK,ST. LOUIS,MO,29,63038, ,0,38.76787,-90.20807,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-94.767979999935918,39.762659999802416,2978,685,HERZOG CONTRACTING CORP.-ST. JOSEPH-MO,RAIL,RAIL & TRUCK,ST. JOSEPH,MO,29,64507, ,0,39.76266,-94.76798,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-93.308459999959268,37.231560000184011,2979,686,WESTSIDE RELOAD-SPRINGFIELD-MO,RAIL,RAIL & TRUCK,SPRINGFIELD,MO,29,65803, ,0,37.23156,-93.30846,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-93.24823000023305,37.206570000213482,2980,687,QUEEN CITY WAREHOUSE CORP.-SPRINGFIELD-MO,RAIL,RAIL & TRUCK,SPRINGFIELD,MO,29,65802, ,0,37.20657,-93.24823,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-89.596549999693892,36.869939999780485,2981,688,NEWTON AND COMPANY-SIKESTON-MO,RAIL,RAIL & TRUCK,SIKESTON,MO,29,63801, ,0,36.86994,-89.59655,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-94.55930000028394,39.13076000006464,2982,689,RADIAL WAREHOUSE-N. KANSAS CITY-MO,RAIL,RAIL & TRUCK,N. KANSAS CITY,MO,29,64116, ,0,39.13076,-94.5593,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-94.561430000145677,39.134110000030248,2983,690,"METRO PARK WAREHOUSES, INC.-N. KANSAS CITY-MO",RAIL,RAIL & TRUCK,N. KANSAS CITY,MO,29,64116, ,0,39.13411,-94.56143,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-94.556809999673746,39.132559999980892,2984,691,"CONSOLIDATED TRANSFER AND WAREHOUSE CO., INC.-N. K",RAIL,RAIL & TRUCK,N. KANSAS CITY,MO,29,64116, ,0,39.13256,-94.55681,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-94.26826000028818,37.484110000286378,2985,692,STANDLEY CONSTRUCTION-LAMAR-MO,RAIL,RAIL & TRUCK,LAMAR,MO,29,64759, ,0,37.48411,-94.26826,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-94.492690000119893,39.155569999898013,2986,693,"WAGNER INDUSTRIES, INC.-KANSAS CITY-MO-8300 NE UN",RAIL,RAIL & TRUCK,KANSAS CITY,MO,29,64161,9736,0,39.15557,-94.49269,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-94.579189999638245,39.114980000177347,2987,694,"WAGNER INDUSTRIES, INC.-KANSAS CITY-MO-1836 LEVEE",RAIL,RAIL & TRUCK,KANSAS CITY,MO,29,64120, ,0,39.11498,-94.57919,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-94.485369999873825,39.156559999778814,2988,695,TIGER WAREHOUSE AND DISTRIBUTION-KANSAS CITY-MO,RAIL,RAIL & TRUCK,KANSAS CITY,MO,29,64161, ,0,39.15656,-94.48537,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-94.505389999822796,39.108399999671676,2989,696,"RELOAD CENTRAL, INC.-KANSAS CITY-MO",RAIL,RAIL & TRUCK,KANSAS CITY,MO,29,64125, ,0,39.1084,-94.50539,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-94.480289999992664,39.15725000034476,2990,697,PARIS BROTHERS-KANSAS CITY-MO,RAIL,RAIL & TRUCK,KANSAS CITY,MO,29,64161, ,0,39.15725,-94.48029,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-94.601320000255768,39.090489999900143,2991,698,MIDWEST RELOAD-KANSAS CITY-MO,RAIL,RAIL & TRUCK,KANSAS CITY,MO,29,64108, ,0,39.09049,-94.60132,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-94.586509999884314,39.109240000012214,2992,699,LIQUID TRANSPORT CORP.-KANSAS CITY-MO,RAIL,RAIL & TRUCK,KANSAS CITY,MO,29,64105, ,0,39.10924,-94.58651,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-116.968969999877004,44.244450000268145,2993,7,MATHEWS GRAIN AND STORAGE-WEISER-ID,RAIL,RAIL & TRUCK,WEISER,ID,16,83672, ,0,44.24445,-116.96897,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,UP
-94.50373000031432,39.112040000170637,2994,700,"KC RELOAD CENTER, INC.-KANSAS CITY-MO",RAIL,RAIL & TRUCK,KANSAS CITY,MO,29,64123, ,0,39.11204,-94.50373,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-94.53635000040704,39.095079999844145,2995,701,"CENTRAL MISSOURI RELOAD, INC.-KANSAS CITY-MO",RAIL,RAIL & TRUCK,KANSAS CITY,MO,29,64127, ,0,39.09508,-94.53635,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-94.473319999550952,37.120209999884651,2996,702,STANDARD TRANSPORTATION SERVICES-JOPLIN-MN-3503 EN,RAIL,RAIL & TRUCK,JOPLIN,MO,29,64801,9193,0,37.12021,-94.47332,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-93.20392999971331,44.987719999706059,2997,706,"TRAILWOOD WAREHOUSE, LLC-ST. PAUL-MN",RAIL,RAIL & TRUCK,ST. PAUL,MN,27,55108, ,0,44.98772,-93.20393,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-93.190270000110687,44.964040000128392,2998,707,MIDWAY PUBLIC WAREHOUSE-ST. PAUL-MN,RAIL,RAIL & TRUCK,ST. PAUL,MN,27,55114, ,0,44.96404,-93.19027,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-93.072120000445082,44.938070000153594,2999,708,ATLAS COLD STORAGE-ST. PAUL-MN,RAIL,RAIL & TRUCK,ST. PAUL,MN,27,55107, ,0,44.93807,-93.07212,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-94.220920000235665,45.564840000178769,3000,709,MAIER'S TRANSFER CO.-ST. CLOUD-MN,RAIL,RAIL & TRUCK,ST. CLOUD,MN,27,56303,2047,0,45.56484,-94.22092,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-105.043210000081714,40.406889999761788,3001,71,COLORADO PACIFIC INDUSTRIES,RAIL,RAIL & TRUCK,LOVELAND,CO,08,80537, ,0,40.40689,-105.04321,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,, 
-93.205050000344926,45.01590999984596,3002,710,"TRIANGLE WAREHOUSE, INC.-ROSEVILLE-MN",RAIL,RAIL & TRUCK,ROSEVILLE,MN,27,55113, ,0,45.01591,-93.20505,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-93.0078300001136,44.883010000001327,3003,712,NEWPORT-ST. PAUL COLD STORAGE CO.-NEWPORT-MN,RAIL,RAIL & TRUCK,NEWPORT,MN,27,55055, ,0,44.88301,-93.00783,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-93.281220000221651,45.015000000065243,3004,713,MERITEX LOGISTICS-MINNEAPOLIS-MN,RAIL,RAIL & TRUCK,MINNEAPOLIS,MN,27,55412, ,0,45.015,-93.28122,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-93.26811999958737,45.053690000018982,3005,714,MURPHY WAREHOUSE COMPANY-FRIDLEY-MN-4700 MAIN,RAIL,RAIL & TRUCK,FRIDLEY,MN,27,55421, ,0,45.05369,-93.26812,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-93.268220000044792,45.065680000102937,3006,715,ALL TEMP STORAGE AND DISTRIBUTION CO.-FRIDLEY-MN,RAIL,RAIL & TRUCK,FRIDLEY,MN,27,55421, ,0,45.06568,-93.26822,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-92.101390000424914,46.756130000243914,3007,716,HALLETT DOCK COMPANY-DULUTH-MN,RAIL,TRUCK - PORT - RAIL,DULUTH,MN,27,55802,2609,0,46.75613,-92.10139,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-93.272340000026205,44.861320000083055,3008,718,ALEXANDER'S MOVING AND STORAGE-BLOOMINGTON-MN,RAIL,RAIL & TRUCK,BLOOMINGTON,MN,27,55420, ,0,44.86132,-93.27234,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-122.433650000342453,47.262649999703264,3009,719,"TRIMAX, LTD (WEYERHAEUSER)-TACOMA-WA-202 EAST F",RAIL,RAIL & TRUCK,TACOMA,WA,53,98421, ,0,47.26265,-122.43365,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-86.95831999965381,34.599259999840775,3010,72,"CONGRA, INC.-DECATUR-AL-2050 MARKE",RAIL,RAIL & TRUCK,DECATUR,AL,01,35601, ,0,34.59926,-86.95832,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,CSXT
-94.265470000102354,46.349069999857612,3011,720,STEWART'S FOREST PRODUCTS-BAXTER-MN,RAIL,RAIL & TRUCK,BAXTER,MN,27,76425,7300,0,46.34907,-94.26547,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-86.128530000240872,42.795969999938457,3012,721,TOTAL LOGISTIC CONTROL-HOLLAND-MI,RAIL,RAIL & TRUCK,HOLLAND,MI,26,49424, ,0,42.79597,-86.12853,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-76.405320000025853,39.233400000009794,3013,723,PATAPSCO AND BACK RIVERS RAILROAD CO.-BALTIMORE-MD,RAIL,RAIL & TRUCK,BALTIMORE,MD,24,21219,1014,0,39.2334,-76.40532,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-72.312649999890283,42.106800000303366,3014,724,NORTHWEST WAREHOUSING AND DISTRIBUTION LTD.-MONSON,RAIL,RAIL & TRUCK,MONSON,MA,25,01057, ,0,42.1068,-72.31265,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-91.986830000113002,30.16638999977042,3015,726,"BRANCH WAREHOUSING AND DISTRIBUTION CENTER, INC.-L",RAIL,RAIL & TRUCK,LAFAYETTE,LA,22,70508, ,0,30.16639,-91.98683,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-90.211890000010698,29.909070000377515,3016,727,"DOWN SOUTH TRANSFER, INC.-AVONDALE-LA",RAIL,RAIL & TRUCK,AVONDALE,LA,22,70094, ,0,29.90907,-90.21189,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-84.622559999791221,38.922679999774722,3017,728,"VERST GROUP LOGISTICS, INC.-WALTON-KY",RAIL,RAIL & TRUCK,WALTON,KY,21,41094, ,0,38.92268,-84.62256,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-88.624469999786641,37.097050000099287,3018,729,"WAGNER WAREHOUSING, INC.-PADUCAH-KY",RAIL,RAIL & TRUCK,PADUCAH,KY,21,42001, ,0,37.09705,-88.62447,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-122.423329999848249,47.241280000158241,3019,731,"TRIMAX, LTD (WEYERHAEUSER)-TACOMA-WA-805 PUYALL",RAIL,RAIL & TRUCK,TACOMA,WA,53,98421, ,0,47.24128,-122.42333,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-89.117559999649615,42.271639999913369,3020,732,MURPHY LEEK WAREHOUSE-ROCKFORD-IL,RAIL,RAIL & TRUCK,ROCKFORD,IL,17,61102, ,0,42.27164,-89.11756,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-90.591669999889717,41.506229999673089,3021,733,DOHRN TRANSFER COMPANY-ROCK ISLAND-IL,RAIL,RAIL & TRUCK,ROCK ISLAND,IL,17,61201, ,0,41.50623,-90.59167,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-89.053910000449036,41.925150000241857,3022,734,TOTAL LOGISTIC CONTROL-ROCHELLE-IL,RAIL,RAIL & TRUCK,ROCHELLE,IL,17,61068, ,0,41.92515,-89.05391,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-89.053850000174592,41.907619999944679,3023,735,LA GROU DISTRIBUTION SYSTEM-ROCHELLE-IL,RAIL,RAIL & TRUCK,ROCHELLE,IL,17,61068, ,0,41.90762,-89.05385,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-91.403319999868515,39.888339999781017,3024,736,"UNDERGROUND WAREHOUSES, INC.-QUINCY-IL",RAIL,RAIL & TRUCK,QUINCY,IL,17,62301, ,0,39.88834,-91.40332,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-89.571009999647714,40.671620000326101,3025,737,"UNITED FACILITIES, INC.-EAST PEORIA-IL",RAIL,RAIL & TRUCK,EAST PEORIA,IL,17,61611, ,0,40.67162,-89.57101,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-122.910709999643217,44.52407999972008,3026,738,ALBANY AND EASTERN RAILROAD CO.-LEBANON-OR,RAIL,RAIL & TRUCK,LEBANON,OR,41,97355, ,0,44.52408,-122.91071,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-87.831029999562205,41.805910000041166,3027,740,UNITED STATES COLD STORAGE-LYONS-IL,RAIL,RAIL & TRUCK,LYONS,IL,17,60534, ,0,41.80591,-87.83103,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-88.010430000026517,41.672400000291091,3028,741,"SCARPELLI MATERIALS, INC.-LEMONT-IL",RAIL,RAIL & TRUCK,LEMONT,IL,17,60439, ,0,41.6724,-88.01043,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-90.156669999845462,38.701359999661484,3029,743,THE DELIVERY NETWORK/INDUSTRAIL WAREHOUSE-GRANITE,RAIL,RAIL & TRUCK,GRANITE CITY,IL,17,62040, ,0,38.70136,-90.15667,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-87.762579999964643,41.801889999897462,3030,744,COMBINED WAREHOUSE-FOREST VIEW-IL,RAIL,RAIL & TRUCK,FOREST VIEW,IL,17,60638, ,0,41.80189,-87.76258,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-88.567499999701255,39.107039999769171,3031,745,TOTAL QUALITY WAREHOUSE-EFFINGHAM-IL,RAIL,RAIL & TRUCK,EFFINGHAM,IL,17,62401, ,0,39.10704,-88.5675,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-90.12721999988014,38.634780000162557,3032,746,"EE JAY MOTOR TRANSPORTS, INC.-EAST ST. LOUIS-IL",RAIL,RAIL & TRUCK,EAST ST. LOUIS,IL,17,62204, ,0,38.63478,-90.12722,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-89.569360000185,40.673240000130008,3033,747,FEDERAL WAREHOUSE COMPANY-EAST PEORIA-IL,RAIL,RAIL & TRUCK,EAST PEORIA,IL,17,61611, ,0,40.67324,-89.56936,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-87.685850000221279,41.860699999686176,3034,748,"TRANSLOADING SPECIALISTS, INC.-CHICAGO-IL",RAIL,RAIL & TRUCK,CHICAGO,IL,17,60608, ,0,41.8607,-87.68585,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-87.70470000020822,41.828479999906186,3035,749,"ROMAR TRANSPORTATION SYSTEMS, INC.-CHICAGO-IL",RAIL,RAIL & TRUCK,CHICAGO,IL,17,60632, ,0,41.82848,-87.7047,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-87.037610000327561,33.446609999938275,3036,75,CONCORD PREPERATION PLANT,RAIL,TRUCK - PORT - RAIL,HUEYTOWN,AL,01,35023, ,0,33.44661,-87.03761,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,, 
-87.676990000117328,41.823080000143605,3037,750,LAGROU COLD STORAGE-CHICAGO-IL,RAIL,RAIL & TRUCK,CHICAGO,IL,17,60609, ,0,41.82308,-87.67699,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-87.722689999854552,41.829639999821829,3038,751,BULKMATIC TRANSPORT COMPANY-CHICAGO-IL,RAIL,RAIL & TRUCK,CHICAGO,IL,17,60632, ,0,41.82964,-87.72269,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-87.584290000086213,41.663740000283774,3039,752,ARRO CORPORATION-CHICAGO-IL-12700 BUTL,RAIL,RAIL & TRUCK,CHICAGO,IL,17,60633, ,0,41.66374,-87.58429,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-87.609729999674954,41.679000000163356,3040,753,ARRO CORPORATION-CHICAGO-IL-11861 S. CO,RAIL,RAIL & TRUCK,CHICAGO,IL,17,60628, ,0,41.679,-87.60973,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-122.471059999888126,47.230560000283958,3041,754,TRI PAK-TACOMA-WA,RAIL,RAIL & TRUCK,TACOMA,WA,53,98421, ,0,47.23056,-122.47106,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-122.385609999782872,47.249200000255406,3042,755,PUGET SOUND INTERNATIONAL-TACOMA-WA,RAIL,RAIL & TRUCK,TACOMA,WA,53,98421, ,0,47.2492,-122.38561,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-122.408490000237876,47.253380000235005,3043,756,"MORGAN TRUCKING, INC.-TACOMA-WA",RAIL,RAIL & TRUCK,TACOMA,WA,53,98421, ,0,47.25338,-122.40849,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-95.732510000341634,36.229810000302024,3044,757,TULOMA STEVEDORING-CATOOSA-OK,RAIL,TRUCK - PORT - RAIL,CATOOSA,OK,40,74015, ,0,36.22981,-95.73251,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-95.925849999892733,41.264510000231347,3045,758,ACT OMAHA TERMINAL-OMAHA-NE,RAIL,RAIL & TRUCK,OMAHA,NE,31,68102, ,0,41.26451,-95.92585,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-96.624559999783415,40.87470000014811,3046,759,"DISTRIBUTION, INC.-LINCOLN-NE",RAIL,RAIL & TRUCK,LINCOLN,NE,31,68507, ,0,40.8747,-96.62456,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-98.407060000331285,40.572109999837451,3047,760,"CENTRAL LOGISTICS SERVICES, INC.-HASTINGS-NE",RAIL,RAIL & TRUCK,HASTINGS,NE,31,68901, ,0,40.57211,-98.40706,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-98.354990000201994,40.949369999858767,3048,761,MILLARD REFRIGDERATED SERVICES-GRAND ISLAND-NE,RAIL,RAIL & TRUCK,GRAND ISLAND,NE,31,68803, ,0,40.94937,-98.35499,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-96.490229999767791,41.422420000257574,3049,762,"AMERICOLD LOGISTICS, INC.-FREMONT-NE",RAIL,RAIL & TRUCK,FREMONT,NE,31,68025, ,0,41.42242,-96.49023,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-96.852510000445236,46.876220000212577,3050,763,UNION STORAGE AND TRANSFER CO.-FARGO-ND,RAIL,RAIL & TRUCK,FARGO,ND,38,58103, ,0,46.87622,-96.85251,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-96.813730000022687,46.883529999824233,3051,764,"RELIANCE TRANSPORTATION, INC.-FARGO-ND",RAIL,RAIL & TRUCK,FARGO,ND,38,58102, ,0,46.88353,-96.81373,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-96.930230000225563,32.843779999694938,3052,765,"DESTICON TRANSPORTATION TEXAS, INC.-IRVING-TX",RAIL,RAIL & TRUCK,IRVING,TX,48,75062, ,0,32.84378,-96.93023,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-95.257460000353717,29.732989999659871,3053,767,"WESTERN INTERMODAL SERVICES, LTD.-HOUSTON-TX",RAIL,RAIL & TRUCK,HOUSTON,TX,48,77029,4328,0,29.73299,-95.25746,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-95.196350000195395,29.765439999773612,3054,768,WALTON BARGE TERMINAL-HOUSTON-TX,RAIL,TRUCK - PORT - RAIL,HOUSTON,TX,48,77015, ,0,29.76544,-95.19635,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-95.291960000062943,29.82168000013468,3055,769,"THOMPSON CARGO SPECIALISTS, INC.-HOUSTON-TX",RAIL,RAIL & TRUCK,HOUSTON,TX,48,77028, ,0,29.82168,-95.29196,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-96.755300000445374,40.276289999845737,3056,77,AGP GRAIN COOPERATIVE-AYR-NE,RAIL,RAIL & TRUCK,AYR,NE,31,68310, ,0,40.27629,-96.7553,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-95.499119999948562,29.91112999990667,3057,770,"TENCON INDUSTRIES, INC.-HOUSTON-TX",RAIL,RAIL & TRUCK,HOUSTON,TX,48,77086,3242,0,29.91113,-95.49912,GDT 2001 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-95.399410000191068,29.813210000354744,3058,771,SOUTHERN WAREHOUSE CORPORATION-HOUSTON-TX,RAIL,RAIL & TRUCK,HOUSTON,TX,48,77008, ,0,29.81321,-95.39941,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-95.185699999988316,29.753169999656574,3059,772,"PCI TRANSPORTATION, INC.-HOUSTON-TX",RAIL,RAIL & TRUCK,HOUSTON,TX,48,77015, ,0,29.75317,-95.1857,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-95.131239999706253,29.751310000202775,3060,773,"OIL TANKING HOUSTON, INC.-HOUSTON-TX",RAIL,RAIL & TRUCK,HOUSTON,TX,48,77015, ,0,29.75131,-95.13124,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-95.303119999907963,29.767369999958284,3061,774,"MCC TRANSPORT, INC.-HOUSTON-TX",RAIL,RAIL & TRUCK,HOUSTON,TX,48,77020, ,0,29.76737,-95.30312,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-95.289410000076614,29.772819999845908,3062,775,INTERNATIONAL DISTRIBUTIO CORP.-HOUSTON-TX,RAIL,RAIL & TRUCK,HOUSTON,TX,48,77029, ,0,29.77282,-95.28941,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-95.107580000174906,29.756530000234978,3063,776,HOUSTON FUEL OIL TERMINAL CO.-HOUSTON-TX,RAIL,RAIL & TRUCK,HOUSTON,TX,48,77015, ,0,29.75653,-95.10758,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-122.392039999551102,47.273830000107559,3064,777,MACMILLAN-PIPER-TACOMA-WA,RAIL,RAIL & TRUCK,TACOMA,WA,53,98421, ,0,47.27383,-122.39204,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-122.269100000432587,48.999199999795103,3065,778,"DESTICON TRANSPORTATION SERVICES, INC.-SUMAS-WA",RAIL,RAIL & TRUCK,SUMAS,WA,53,98295, ,0,48.9992,-122.2691,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-95.301919999808717,29.817199999621121,3066,779,GUTHRIE LUMBER SALES INC.-HOUSTON-TX,RAIL,RAIL & TRUCK,HOUSTON,TX,48,77028, ,0,29.8172,-95.30192,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-99.126439999550968,40.476010000145791,3067,78,MIDLAND COOPERATIVE AXTELL-AXTELL-NE,RAIL,RAIL & TRUCK,AXTELL,NE,31,68924, ,0,40.47601,-99.12644,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,, 
-95.323529999844254,29.72690999988675,3068,780,"GENERAL STEVEDORES, INC.-HOUSTON-TX",RAIL,RAIL & TRUCK,HOUSTON,TX,48,77023,3713,0,29.72691,-95.32353,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-95.399529999841675,29.819649999801626,3069,781,"ADAMS DISTRIBUTION CENTER, INC.-HOUSTON-TX",RAIL,RAIL & TRUCK,HOUSTON,TX,48,77018, ,0,29.81965,-95.39953,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-97.690440000261916,30.63345999970517,3070,782,GEORGETOWN RAILROAD COMPANY-GEORGETOWN-TX,RAIL,RAIL & TRUCK,GEORGETOWN,TX,48,78627, ,0,30.63346,-97.69044,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-97.312590000228127,32.6503099996402,3071,783,MADISON WAREHOUSE CORPORATION-FT. WORTH-TX,RAIL,RAIL & TRUCK,FT. WORTH,TX,48,76134, ,0,32.65031,-97.31259,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-97.352810000051107,32.700079999733802,3072,784,AMSCO STEEL TRANSPORTATION COMPANY-FT. WORTH-TX,RAIL,RAIL & TRUCK,FT. WORTH,TX,48,76110, ,0,32.70008,-97.35281,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-97.308379999835012,32.801860000158321,3073,785,"PCI TRANSPORTATION, INC.-FORT WORTH-TX",RAIL,RAIL & TRUCK,FORT WORTH,TX,48,76111, ,0,32.80186,-97.30838,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-87.737310000255235,41.810699999772922,3074,786,"AGROW FRESH PRODUCE CO., INC.-CHICAGO-IL",RAIL,RAIL & TRUCK,CHICAGO,IL,17,60632, ,0,41.8107,-87.73731,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
-89.044480000432685,37.750579999839303,3075,787,"MIDWEST TRANS-LOAD, LLC-CARTERVILL-IL",RAIL,RAIL & TRUCK,CARTERVILL,IL,17,62918, ,0,37.75058,-89.04448,GDT 2000 STREETS,2003-04-09T00:00:00.000Z,INDUS,,BNSF
